additive_id,product_id,additive_code,additive_name,risk_level,additive_safety_score
4733,UK_8000500397459,E322,Lecithin,Low,100
4734,UK_8000500330067,E414,E414,Low / Unclassified,100
4735,UK_8000500330067,E420,E420,Low / Unclassified,100
4736,UK_8000500330067,E470,E470,Low / Unclassified,100
4737,UK_8000500330067,E903,E903,Low / Unclassified,100
4738,UK_8000500330067,E960,E960,Low / Unclassified,100
4739,UK_8000500330067,E967,E967,Low / Unclassified,100
4740,UK_8000500096017,E322,Lecithin,Low,100
4741,UK_2000000028573,E322,Lecithin,Low,100
4742,UK_2000000028573,E322,Lecithin,Low,100
4743,UK_2000000028573,E500,E500,Low / Unclassified,100
4744,UK_2000000028573,E500,E500,Low / Unclassified,100
4745,UK_2000000028573,E503,E503,Low / Unclassified,100
4746,UK_2000000028573,E503,E503,Low / Unclassified,100
4747,UK_2000000028573,E503,E503,Low / Unclassified,100
4748,UK_3017620401473,E322,Lecithin,Low,100
4749,UK_3017620401473,E322,Lecithin,Low,100
4750,UK_8000500144862,E162,E162,Low / Unclassified,100
4751,UK_8000500144862,E296,E296,Low / Unclassified,100
4752,UK_8000500144862,E330,Citric Acid,Low,100
4753,UK_8000500144862,E334,E334,Low / Unclassified,100
4754,UK_8000500144862,E414,E414,Low / Unclassified,100
4755,UK_8000500144862,E903,E903,Low / Unclassified,100
4756,UK_8000500168554,E322,Lecithin,Low,100
4757,UK_8000500168554,E322,Lecithin,Low,100
4758,UK_8000500209806,E322,Lecithin,Low,100
4759,UK_80951216,E414,E414,Low / Unclassified,100
4760,UK_80951216,E470,E470,Low / Unclassified,100
4761,UK_80951216,E903,E903,Low / Unclassified,100
4762,UK_42218678,E322,Lecithin,Low,100
4763,UK_5060360506128,E440,E440,Low / Unclassified,100
4764,UK_5060058330868,E14XX,E14XX,Low / Unclassified,100
4765,UK_5060058330868,E330,Citric Acid,Low,100
4766,UK_5060058330868,E331,E331,Low / Unclassified,100
4767,UK_5060360506166,E150,E150,Low / Unclassified,100
4768,UK_5060360506166,E440,E440,Low / Unclassified,100
4769,UK_5411188082583,E304,E304,Low / Unclassified,100
4770,UK_5411188082583,E306,E306,Low / Unclassified,100
4771,UK_5411188082583,E330,Citric Acid,Low,100
4772,UK_5411188082583,E331,E331,Low / Unclassified,100
4773,UK_5411188082583,E440,E440,Low / Unclassified,100
4774,UK_5060360507590,E339,E339,Low / Unclassified,100
4775,UK_5060360507590,E452,E452,Low / Unclassified,100
4776,UK_5060360507590,E955,E955,Low / Unclassified,100
4777,UK_5060058331735,E440,E440,Low / Unclassified,100
4778,UK_5060360506180,E163,E163,Low / Unclassified,100
4779,UK_5060360506180,E407,E407,Low / Unclassified,100
4780,UK_5060360506180,E440,E440,Low / Unclassified,100
4781,UK_5060360506180,E950,E950,Low / Unclassified,100
4782,UK_5060360506203,E270,E270,Low / Unclassified,100
4783,UK_5060360506203,E331,E331,Low / Unclassified,100
4784,UK_5060360506203,E440,E440,Low / Unclassified,100
4785,UK_5060360506203,E950,E950,Low / Unclassified,100
4786,UK_5060360506203,E955,E955,Low / Unclassified,100
4787,UK_5060360501758,E270,E270,Low / Unclassified,100
4788,UK_5060360501758,E331,E331,Low / Unclassified,100
4789,UK_5060360501758,E333,E333,Low / Unclassified,100
4790,UK_5060360501758,E407,E407,Low / Unclassified,100
4791,UK_5060360501758,E440,E440,Low / Unclassified,100
4792,UK_5060360501758,E950,E950,Low / Unclassified,100
4793,UK_5060360501758,E955,E955,Low / Unclassified,100
4794,UK_5060360500362,E330,Citric Acid,Low,100
4795,UK_5060360500362,E331,E331,Low / Unclassified,100
4796,UK_5060360506302,E330,Citric Acid,Low,100
4797,UK_5060360506302,E331,E331,Low / Unclassified,100
4798,UK_5060360506302,E407,E407,Low / Unclassified,100
4799,UK_5016769993724,E440,E440,Low / Unclassified,100
4800,UK_5060360501819,E160,E160,Low / Unclassified,100
4801,UK_5060360501819,E270,E270,Low / Unclassified,100
4802,UK_5060360501819,E331,E331,Low / Unclassified,100
4803,UK_5060360501819,E407,E407,Low / Unclassified,100
4804,UK_5060360501819,E950,E950,Low / Unclassified,100
4805,UK_5060360501819,E955,E955,Low / Unclassified,100
4806,UK_5060058333166,E440,E440,Low / Unclassified,100
4807,UK_5060058333166,E950,E950,Low / Unclassified,100
4808,UK_5060058333166,E955,E955,Low / Unclassified,100
4809,UK_5060058333128,E330,Citric Acid,Low,100
4810,UK_5060058333128,E331,E331,Low / Unclassified,100
4811,UK_5060058333128,E440,E440,Low / Unclassified,100
4812,UK_5060058333128,E950,E950,Low / Unclassified,100
4813,UK_5060058333128,E955,E955,Low / Unclassified,100
4814,UK_5410146407024,E14XX,E14XX,Low / Unclassified,100
4815,UK_5410146407024,E330,Citric Acid,Low,100
4816,UK_5410146407024,E331,E331,Low / Unclassified,100
4817,UK_5060360507736,E14XX,E14XX,Low / Unclassified,100
4818,UK_5060360507736,E150,E150,Low / Unclassified,100
4819,UK_5060360507736,E296,E296,Low / Unclassified,100
4820,UK_5060360507736,E440,E440,Low / Unclassified,100
4821,UK_5060360507736,E950,E950,Low / Unclassified,100
4822,UK_5060360507736,E955,E955,Low / Unclassified,100
4823,UK_5060058332152,E330,Citric Acid,Low,100
4824,UK_5060058332152,E331,E331,Low / Unclassified,100
4825,UK_5060058332152,E440,E440,Low / Unclassified,100
4826,UK_5060058332152,E950,E950,Low / Unclassified,100
4827,UK_5060058332152,E955,E955,Low / Unclassified,100
4828,UK_5060360507750,E440,E440,Low / Unclassified,100
4829,UK_5060360507750,E950,E950,Low / Unclassified,100
4830,UK_5060360507750,E955,E955,Low / Unclassified,100
4831,UK_5060360508573,E14XX,E14XX,Low / Unclassified,100
4832,UK_5060360508573,E330,Citric Acid,Low,100
4833,UK_5060360508573,E440,E440,Low / Unclassified,100
4834,UK_5060360508573,E950,E950,Low / Unclassified,100
4835,UK_5060360508573,E955,E955,Low / Unclassified,100
4836,UK_5060360501772,E270,E270,Low / Unclassified,100
4837,UK_5060360501772,E331,E331,Low / Unclassified,100
4838,UK_5060360501772,E333,E333,Low / Unclassified,100
4839,UK_5060360501772,E412,Guar Gum,Low,100
4840,UK_5060360501772,E440,E440,Low / Unclassified,100
4841,UK_5060360501772,E950,E950,Low / Unclassified,100
4842,UK_5060360501772,E955,E955,Low / Unclassified,100
4843,UK_3057640535468,E212,E212,Low / Unclassified,100
4844,UK_3057640535468,E330,Citric Acid,Low,100
4845,UK_3057640535468,E950,E950,Low / Unclassified,100
4846,UK_3057640535468,E955,E955,Low / Unclassified,100
4847,UK_3057640492983,E212,E212,Low / Unclassified,100
4848,UK_3057640492983,E950,E950,Low / Unclassified,100
4849,UK_3057640492983,E955,E955,Low / Unclassified,100
4850,UK_3057640569043,E212,E212,Low / Unclassified,100
4851,UK_3057640569043,E950,E950,Low / Unclassified,100
4852,UK_3057640569043,E955,E955,Low / Unclassified,100
4853,UK_5060360506289,E270,E270,Low / Unclassified,100
4854,UK_5060360506289,E331,E331,Low / Unclassified,100
4855,UK_5060360506289,E407,E407,Low / Unclassified,100
4856,UK_5060360506289,E440,E440,Low / Unclassified,100
4857,UK_5060360506289,E950,E950,Low / Unclassified,100
4858,UK_5060360506289,E955,E955,Low / Unclassified,100
4859,UK_5060058338888,E290,E290,Low / Unclassified,100
4860,UK_5060360502410,E331,E331,Low / Unclassified,100
4861,UK_5060360502410,E407,E407,Low / Unclassified,100
4862,UK_5060360502410,E412,Guar Gum,Low,100
4863,UK_3057640600128,E330,Citric Acid,Low,100
4864,UK_3057640600128,E950,E950,Low / Unclassified,100
4865,UK_3057640600128,E955,E955,Low / Unclassified,100
4866,UK_5060360509235,E14XX,E14XX,Low / Unclassified,100
4867,UK_5060360505503,E100,E100,Low / Unclassified,100
4868,UK_5060360505503,E330,Citric Acid,Low,100
4869,UK_5060360505503,E331,E331,Low / Unclassified,100
4870,UK_5060360505503,E440,E440,Low / Unclassified,100
4871,UK_5060360505503,E950,E950,Low / Unclassified,100
4872,UK_5060360505503,E955,E955,Low / Unclassified,100
4873,UK_5060360509112,E440,E440,Low / Unclassified,100
4874,UK_59052227,E14XX,E14XX,Low / Unclassified,100
4875,UK_59052227,E428,E428,Low / Unclassified,100
4876,UK_5060360505480,E333,E333,Low / Unclassified,100
4877,UK_5060360505480,E333,E333,Low / Unclassified,100
4878,UK_5060360503387,E150,E150,Low / Unclassified,100
4879,UK_5060360503387,E440,E440,Low / Unclassified,100
4880,UK_3033491117084,E270,E270,Low / Unclassified,100
4881,UK_3033491117084,E331,E331,Low / Unclassified,100
4882,UK_3033491117084,E440,E440,Low / Unclassified,100
4883,UK_3033491117084,E950,E950,Low / Unclassified,100
4884,UK_3033491117084,E955,E955,Low / Unclassified,100
4885,UK_5060360500164,E330,Citric Acid,Low,100
4886,UK_5060360500164,E331,E331,Low / Unclassified,100
4887,UK_5060360500164,E333,E333,Low / Unclassified,100
4888,UK_5060360500164,E412,Guar Gum,Low,100
4889,UK_5060360500164,E440,E440,Low / Unclassified,100
4890,UK_5060360501598,E330,Citric Acid,Low,100
4891,UK_5060360501857,E330,Citric Acid,Low,100
4892,UK_5060360501857,E331,E331,Low / Unclassified,100
4893,UK_5060360501857,E415,Xanthan Gum,Low,100
4894,UK_5060360501857,E950,E950,Low / Unclassified,100
4895,UK_5060360501857,E955,E955,Low / Unclassified,100
4896,UK_5060360503240,E163,E163,Low / Unclassified,100
4897,UK_5060360503240,E331,E331,Low / Unclassified,100
4898,UK_5060360503240,E407,E407,Low / Unclassified,100
4899,UK_5060360503240,E440,E440,Low / Unclassified,100
4900,UK_5060360503240,E950,E950,Low / Unclassified,100
4901,UK_5060360503240,E955,E955,Low / Unclassified,100
4902,UK_3033491377006,E1442,E1442,Low / Unclassified,100
4903,UK_3033491377006,E14XX,E14XX,Low / Unclassified,100
4904,UK_3033491377006,E150,E150,Low / Unclassified,100
4905,UK_3033491377006,E160,E160,Low / Unclassified,100
4906,UK_3033491377006,E160,E160,Low / Unclassified,100
4907,UK_3033491377006,E322,Lecithin,Low,100
4908,UK_3033491377006,E322,Lecithin,Low,100
4909,UK_3033491377006,E340,E340,Low / Unclassified,100
4910,UK_3033491377006,E340,E340,Low / Unclassified,100
4911,UK_3033491377006,E407,E407,Low / Unclassified,100
4912,UK_5060360507675,E418,E418,Low / Unclassified,100
4913,UK_5060360507675,E452,E452,Low / Unclassified,100
4914,UK_5060360507675,E466,E466,Low / Unclassified,100
4915,UK_5060360507675,E955,E955,Low / Unclassified,100
4916,UK_5060058331346,E150,E150,Low / Unclassified,100
4917,UK_5060058331346,E330,Citric Acid,Low,100
4918,UK_5060058331346,E331,E331,Low / Unclassified,100
4919,UK_5060058331346,E333,E333,Low / Unclassified,100
4920,UK_5060058335528,E330,Citric Acid,Low,100
4921,UK_5060058335528,E331,E331,Low / Unclassified,100
4922,UK_5060058335528,E407,E407,Low / Unclassified,100
4923,UK_5060058335528,E950,E950,Low / Unclassified,100
4924,UK_5060058335528,E955,E955,Low / Unclassified,100
4925,UK_5060058332725,E270,E270,Low / Unclassified,100
4926,UK_5060058332725,E327,E327,Low / Unclassified,100
4927,UK_5060058332725,E331,E331,Low / Unclassified,100
4928,UK_5060058332725,E415,Xanthan Gum,Low,100
4929,UK_5060058332725,E440,E440,Low / Unclassified,100
4930,UK_5060058331988,E330,Citric Acid,Low,100
4931,UK_5060058331988,E341,E341,Low / Unclassified,100
4932,UK_5060058331988,E440,E440,Low / Unclassified,100
4933,UK_5060058339359,E331,E331,Low / Unclassified,100
4934,UK_5060058339359,E407,E407,Low / Unclassified,100
4935,UK_5060058339359,E412,Guar Gum,Low,100
4936,UK_5060058339373,E331,E331,Low / Unclassified,100
4937,UK_5060058339373,E407,E407,Low / Unclassified,100
4938,UK_5060058339373,E412,Guar Gum,Low,100
4939,UK_5060058339397,E331,E331,Low / Unclassified,100
4940,UK_5060058339397,E412,Guar Gum,Low,100
4941,UK_5060058339397,E440,E440,Low / Unclassified,100
4942,UK_5060360500768,E950,E950,Low / Unclassified,100
4943,UK_5060360500768,E955,E955,Low / Unclassified,100
4944,UK_3033491426179,E14XX,E14XX,Low / Unclassified,100
4945,UK_3033491426179,E270,E270,Low / Unclassified,100
4946,UK_3033491426179,E330,Citric Acid,Low,100
4947,UK_3033491426179,E331,E331,Low / Unclassified,100
4948,UK_3033491426179,E407,E407,Low / Unclassified,100
4949,UK_3033491426179,E415,Xanthan Gum,Low,100
4950,UK_3033491426179,E440,E440,Low / Unclassified,100
4951,UK_3033491426179,E950,E950,Low / Unclassified,100
4952,UK_3033491426179,E955,E955,Low / Unclassified,100
4953,UK_3033491426179,E960,E960,Low / Unclassified,100
4954,UK_5449000109613,E330,Citric Acid,Low,100
4955,UK_5449000109613,E331,E331,Low / Unclassified,100
4956,UK_5449000109613,E950,E950,Low / Unclassified,100
4957,UK_5449000109613,E951,E951,Low / Unclassified,100
4958,UK_5000112684650,E330,Citric Acid,Low,100
4959,UK_5000112684650,E331,E331,Low / Unclassified,100
4960,UK_5000112684650,E334,E334,Low / Unclassified,100
4961,UK_5000112684650,E950,E950,Low / Unclassified,100
4962,UK_5000112684650,E951,E951,Low / Unclassified,100
4963,UK_5000112684650,E955,E955,Low / Unclassified,100
4964,UK_5000112575071,E330,Citric Acid,Low,100
4965,UK_5000112575071,E331,E331,Low / Unclassified,100
4966,UK_5000112575071,E950,E950,Low / Unclassified,100
4967,UK_5000112575071,E951,E951,Low / Unclassified,100
4968,UK_5449000132505,E331,E331,Low / Unclassified,100
4969,UK_5449000132505,E951,E951,Low / Unclassified,100
4970,UK_41207109,E330,Citric Acid,Low,100
4971,UK_41207109,E331,E331,Low / Unclassified,100
4972,UK_41207109,E950,E950,Low / Unclassified,100
4973,UK_41207109,E951,E951,Low / Unclassified,100
4974,UK_5449000011527,E160,E160,Low / Unclassified,100
4975,UK_5449000011527,E202,E202,Low / Unclassified,100
4976,UK_5449000011527,E412,Guar Gum,Low,100
4977,UK_40822938,E160,E160,Low / Unclassified,100
4978,UK_40822938,E160,E160,Low / Unclassified,100
4979,UK_40822938,E290,E290,Low / Unclassified,100
4980,UK_40822938,E300,E300,Low / Unclassified,100
4981,UK_40822938,E412,Guar Gum,Low,100
4982,UK_54491397,E110,Sunset Yellow,High,25
4983,UK_54491397,E330,Citric Acid,Low,100
4984,UK_5449000004840,E202,E202,Low / Unclassified,100
4985,UK_5449000004840,E296,E296,Low / Unclassified,100
4986,UK_5449000004840,E300,E300,Low / Unclassified,100
4987,UK_5449000004840,E330,Citric Acid,Low,100
4988,UK_5449000004840,E331,E331,Low / Unclassified,100
4989,UK_5449000004840,E414,E414,Low / Unclassified,100
4990,UK_5449000004840,E444,E444,Low / Unclassified,100
4991,UK_5449000004840,E950,E950,Low / Unclassified,100
4992,UK_5449000004840,E951,E951,Low / Unclassified,100
4993,UK_5449000004840,E959,E959,Low / Unclassified,100
4994,UK_5449000006004,E160,E160,Low / Unclassified,100
4995,UK_5449000006004,E160,E160,Low / Unclassified,100
4996,UK_5449000006004,E202,E202,Low / Unclassified,100
4997,UK_5449000006004,E296,E296,Low / Unclassified,100
4998,UK_5449000006004,E300,E300,Low / Unclassified,100
4999,UK_5449000006004,E330,Citric Acid,Low,100
5000,UK_5449000006004,E331,E331,Low / Unclassified,100
5001,UK_5449000006004,E414,E414,Low / Unclassified,100
5002,UK_5449000006004,E950,E950,Low / Unclassified,100
5003,UK_5449000006004,E951,E951,Low / Unclassified,100
5004,UK_54493957,E202,E202,Low / Unclassified,100
5005,UK_54493957,E330,Citric Acid,Low,100
5006,UK_54493957,E950,E950,Low / Unclassified,100
5007,UK_5449000006011,E202,E202,Low / Unclassified,100
5008,UK_5449000006011,E296,E296,Low / Unclassified,100
5009,UK_5449000006011,E300,E300,Low / Unclassified,100
5010,UK_5449000006011,E330,Citric Acid,Low,100
5011,UK_5449000006011,E414,E414,Low / Unclassified,100
5012,UK_5449000006011,E445,E445,Low / Unclassified,100
5013,UK_5449000006011,E576,E576,Low / Unclassified,100
5014,UK_5449000006011,E950,E950,Low / Unclassified,100
5015,UK_5449000006011,E951,E951,Low / Unclassified,100
5016,UK_5449000120984,E202,E202,Low / Unclassified,100
5017,UK_5449000120984,E296,E296,Low / Unclassified,100
5018,UK_5449000120984,E300,E300,Low / Unclassified,100
5019,UK_5449000120984,E330,Citric Acid,Low,100
5020,UK_5449000120984,E412,Guar Gum,Low,100
5021,UK_5449000120984,E950,E950,Low / Unclassified,100
5022,UK_5449000120984,E951,E951,Low / Unclassified,100
5023,UK_54492578,E160,E160,Low / Unclassified,100
5024,UK_54492578,E202,E202,Low / Unclassified,100
5025,UK_54492578,E950,E950,Low / Unclassified,100
5026,UK_5449000089359,E160,E160,Low / Unclassified,100
5027,UK_5449000089359,E202,E202,Low / Unclassified,100
5028,UK_5449000089359,E300,E300,Low / Unclassified,100
5029,UK_5449000089359,E330,Citric Acid,Low,100
5030,UK_5449000089359,E412,Guar Gum,Low,100
5031,UK_5449000089359,E414,E414,Low / Unclassified,100
5032,UK_5449000089359,E444,E444,Low / Unclassified,100
5033,UK_5449000089359,E445,E445,Low / Unclassified,100
5034,UK_5449000089359,E950,E950,Low / Unclassified,100
5035,UK_5449000089359,E951,E951,Low / Unclassified,100
5036,UK_5449000089359,E954,E954,Low / Unclassified,100
5037,UK_5449000335319,E161,E161,Low / Unclassified,100
5038,UK_5449000335319,E202,E202,Low / Unclassified,100
5039,UK_5449000335319,E300,E300,Low / Unclassified,100
5040,UK_5449000335319,E330,Citric Acid,Low,100
5041,UK_5449000335319,E950,E950,Low / Unclassified,100
5042,UK_5449000335319,E955,E955,Low / Unclassified,100
5043,UK_5449000042156,E202,E202,Low / Unclassified,100
5044,UK_5449000042156,E296,E296,Low / Unclassified,100
5045,UK_5449000042156,E330,Citric Acid,Low,100
5046,UK_5449000042156,E412,Guar Gum,Low,100
5047,UK_5449000042156,E445,E445,Low / Unclassified,100
5048,UK_5449000042156,E950,E950,Low / Unclassified,100
5049,UK_5449000042156,E951,E951,Low / Unclassified,100
5050,UK_42358367,E202,E202,Low / Unclassified,100
5051,UK_42358367,E330,Citric Acid,Low,100
5052,UK_42358367,E445,E445,Low / Unclassified,100
5053,UK_5449000090485,E160,E160,Low / Unclassified,100
5054,UK_5449000090485,E202,E202,Low / Unclassified,100
5055,UK_5449000090485,E300,E300,Low / Unclassified,100
5056,UK_5449000090485,E330,Citric Acid,Low,100
5057,UK_5449000090485,E331,E331,Low / Unclassified,100
5058,UK_5449000090485,E412,Guar Gum,Low,100
5059,UK_5449000090485,E445,E445,Low / Unclassified,100
5060,UK_5449000090485,E950,E950,Low / Unclassified,100
5061,UK_5449000090485,E951,E951,Low / Unclassified,100
5062,UK_5000112673944,E160,E160,Low / Unclassified,100
5063,UK_5000112673944,E202,E202,Low / Unclassified,100
5064,UK_5000112673944,E300,E300,Low / Unclassified,100
5065,UK_5000112673944,E330,Citric Acid,Low,100
5066,UK_5000112673944,E412,Guar Gum,Low,100
5067,UK_5000112673944,E414,E414,Low / Unclassified,100
5068,UK_5000112673944,E444,E444,Low / Unclassified,100
5069,UK_5000112673944,E445,E445,Low / Unclassified,100
5070,UK_5000112673944,E950,E950,Low / Unclassified,100
5071,UK_5000112673944,E951,E951,Low / Unclassified,100
5072,UK_5000112673944,E954,E954,Low / Unclassified,100
5073,UK_5000112677324,E202,E202,Low / Unclassified,100
5074,UK_5000112677324,E296,E296,Low / Unclassified,100
5075,UK_5000112677324,E330,Citric Acid,Low,100
5076,UK_5000112677324,E950,E950,Low / Unclassified,100
5077,UK_5000112677324,E952,E952,Low / Unclassified,100
5078,UK_5000112677324,E955,E955,Low / Unclassified,100
5079,UK_5449000341846,E150,E150,Low / Unclassified,100
5080,UK_5449000341846,E202,E202,Low / Unclassified,100
5081,UK_5449000341846,E296,E296,Low / Unclassified,100
5082,UK_5449000341846,E330,Citric Acid,Low,100
5083,UK_5449000341846,E331,E331,Low / Unclassified,100
5084,UK_5449000341846,E950,E950,Low / Unclassified,100
5085,UK_5449000341846,E952,E952,Low / Unclassified,100
5086,UK_5449000341846,E955,E955,Low / Unclassified,100
5087,UK_54492493,E296,E296,Low / Unclassified,100
5088,UK_54492493,E330,Citric Acid,Low,100
5089,UK_54492493,E576,E576,Low / Unclassified,100
5090,UK_54492493,E950,E950,Low / Unclassified,100
5091,UK_54492493,E951,E951,Low / Unclassified,100
5092,UK_5449000295804,E133,Brilliant Blue FCF,Medium,75
5093,UK_5449000295804,E202,E202,Low / Unclassified,100
5094,UK_5449000295804,E296,E296,Low / Unclassified,100
5095,UK_5449000295804,E330,Citric Acid,Low,100
5096,UK_5449000295804,E950,E950,Low / Unclassified,100
5097,UK_5449000295804,E952,E952,Low / Unclassified,100
5098,UK_5449000295804,E955,E955,Low / Unclassified,100
5099,UK_5449000119056,E300,E300,Low / Unclassified,100
5100,UK_5449000119056,E576,E576,Low / Unclassified,100
