nutrition_id,product_id,basis,energy_kcal,protein_g,fat_g,saturated_fat_g,sugars_g,fiber_g,sodium_mg,uk_npm_nutrition_score
2049,UK_5056357910498,per_100g,39.6,3.2,0.279999995231628,0.160000002384186,4.8,,0.0,72.73
2050,UK_6294001830887,per_100g,488.888888888889,8.88888888888889,23.3333333333333,7.77777777777778,50.5555555555556,0.0,183.33333333333297,27.27
2051,UK_0040000544517,per_100g,460.0,4.0,20.0,12.0,64.0,4.0,80.0,32.73
2052,UK_5056357999639,per_100g,387.0,25.0,11.5,3.0,21.7,,393.0,47.27
2053,UK_5000159563574,per_100g,199.0,0.3,7.1,3.3,28.0,2.0,0.0,56.36
2054,UK_5020411121151,per_100g,539.0,6.3,30.9,10.6,56.3,,43.0,25.45
2055,UK_80177128,per_100g,545.6,6.0,31.6,11.0,56.8,3.4,44.0,30.91
2056,UK_5020411121281,per_100g,510.0,8.8,36.2,24.0,53.6,,122.0,21.82
2057,UK_8000500397459,per_100g,539.0,6.3,30.9,10.6,56.3,,42.8,25.45
2058,UK_8000500330067,per_100g,242.0,0.1,0.5,0.5,0.2,,7.2,67.27
2059,UK_5020411117413,per_100g,603.0,8.2,42.7,14.1,39.9,,61.199999999999996,27.27
2060,UK_8000500096017,per_100g,579.0,8.8,36.2,24.1,53.6,,122.0,21.82
2061,UK_80906438,per_100g,391.0,0.1,0.5,0.5,91.0,,0.0,47.27
2062,UK_2000000028573,per_100g,589.0,6.7,38.6,17.6,45.1,,104.0,21.82
2063,UK_3017620401473,per_100g,546.0,6.0,31.6,11.0,56.8,,45.6,25.45
2064,UK_5020411117604,per_100g,580.4,9.0,37.2,22.0,52.1,,132.0,21.82
2065,UK_8000500144862,per_100g,394.0,0.0,0.6,0.6,91.3,,12.0,45.45
2066,UK_8000500167656,per_100g,561.0,8.6,33.8,,,,0.0,69.09
2067,UK_8000500168554,per_100g,603.0,8.2,42.7,14.1,39.9,,61.199999999999996,27.27
2068,UK_8000500209806,per_100g,558.2,8.6,33.8,21.9,49.1,,112.0,23.64
2069,UK_80951216,per_100g,389.0,0.1,0.4,0.4,91.8,,5.2,47.27
2070,UK_42218678,per_100g,,,,,,,0.0,72.73
2071,UK_03677302,per_100g,95.6,6.3,30.9,10.6,56.3,,3600.0,7.27
2072,UK_5060360506128,per_100g,87.289051458974,3.47826086956522,2.78260869565217,1.91304347826087,11.304347826087,,52.1739130434783,69.09
2073,UK_5060058330868,per_100g,70.0,2.8,1.4,1.0,11.0,1.0,40.0,72.73
2074,UK_5060360506166,per_100g,89.0,3.9,2.8,1.9,12.0,0.0,56.0,69.09
2075,UK_5060360508757,per_100g,47.0,9.0,0.1,0.1,3.4,,36.0,81.82
2076,UK_5411188082583,per_100g,69.0,3.6,2.1,0.3,8.1,1.0,39.0,76.36
2077,UK_5060360507873,per_100g,58.9285714285714,3.32142857142857,3.28571428571429,2.14285714285714,3.92857142857143,,47.8571428571429,72.73
2078,UK_5060360507590,per_100g,76.1111111111111,10.0,0.944444444444444,0.611111111111111,4.44444444444444,0.5,0.311111111111111,81.82
2079,UK_5060058331735,per_100g,70.0,2.9,1.4,1.0,9.9,1.0,43.0,72.73
2080,UK_5060360506180,per_100g,48.695652173913,4.69565217391304,0.0869565217391304,0.0869565217391304,6.8695652173913,,95.6521739130435,72.73
2081,UK_5060360506203,per_100g,49.0,4.7,0.1,0.0,6.7,0.0,100.0,72.73
2082,UK_5060360501758,per_100g,55.9273422562141,4.3,0.1,0.1,6.2,0.1,63.0,74.55
2083,UK_5060360500362,per_100g,70.0,2.8,1.5,1.0,11.9,,40.0,70.91
2084,UK_5060360506302,per_100g,98.3333333333333,3.3,3.5,2.4,12.5,,64.0,67.27
2085,UK_5016769993724,per_100g,79.0,2.8,1.5,1.0,13.0,0.0,40.0,70.91
2086,UK_5060360501819,per_100g,46.9565217391304,4.34782608695652,0.0869565217391304,0.0869565217391304,6.17391304347826,0.173913043478261,58.2608695652174,74.55
2087,UK_5060058333166,per_100g,27.486,2.7,0.1,0.0,3.0,0.2,39.0,74.55
2088,UK_5060058333128,per_100g,27.0,2.6,0.1,0.0,2.9,0.3,40.0,74.55
2089,UK_5410146407024,per_100g,72.0,2.8,1.4,1.0,11.0,1.0,39.0,72.73
2090,UK_5060360508771,per_100g,51.0,9.0,0.1,0.1,3.4,,35.0,81.82
2091,UK_5060360507736,per_100g,70.0,12.0,0.4,0.3,3.3,0.1,48.0,81.82
2092,UK_5060058332152,per_100g,27.0,2.6,0.1,0.0,3.0,0.2,44.0,74.55
2093,UK_5060058334057,per_100g,77.0,2.8,1.5,1.0,12.0,0.1,40.0,70.91
2094,UK_5060360507750,per_100g,66.0,12.5,0.4,0.25,2.8,0.25,49.0,81.82
2095,UK_5060360508573,per_100g,54.6725621414913,9.375,0.125,0.125,3.375,0.3125,36.875,81.82
2096,UK_5060360508672,per_100g,51.3333333333333,9.33333333333333,0.133333333333333,0.133333333333333,3.4,,34.0,81.82
2097,UK_5060360508719,per_100g,69.3333333333333,8.0,0.133333333333333,0.133333333333333,8.66666666666667,,0.0733333333333333,78.18
2098,UK_5060360501772,per_100g,50.4347826086956,4.26086956521739,0.0869565217391304,,6.52173913043478,1.1304347826087,69.56521739130429,76.36
2099,UK_3057640535468,per_100g,1.0,0.0,0.0,0.0,0.0,0.0,4.0,72.73
2100,UK_3057640492983,per_100g,1.0,0.0,0.0,0.0,0.0,0.0,4.0,72.73
2101,UK_3057640569043,per_100g,1.0,0.0,0.5,0.1,0.0,,4.0,72.73
2102,UK_5060360506289,per_100g,47.8260869565217,4.60869565217391,0.0869565217391304,0.0869565217391304,6.60869565217391,,99.1304347826087,72.73
2103,UK_5060058338888,per_100g,130.0,2.63636363636364,7.81818181818182,5.0,11.8181818181818,,44.0,61.82
2104,UK_5060360502410,per_100g,135.454545454545,2.63636363636364,7.81818181818182,5.0,12.7272727272727,0.545454545454545,48.0,61.82
2105,UK_3057640600128,per_100g,1.0,0.0,0.0,0.0,0.0,0.0,4.0,72.73
2106,UK_4064390508733,per_100g,51.0,9.0,0.1,,3.4,,0.0,81.82
2107,UK_5060360509235,per_100g,72.8571428571429,3.14285714285714,3.10714285714286,2.0,8.21428571428571,,111.071428571429,69.09
2108,UK_5060360508832,per_100g,73.0,2.8,1.4,1.0,11.0,1.0,0.1,72.73
2109,UK_5060360509051,per_100g,51.0,4.7,0.1,0.0,7.5,0.1,98.0,72.73
2110,UK_5060360507637,per_100g,72.7777777777778,10.0,0.833333333333333,0.5,4.55555555555556,,155.0,78.18
2111,UK_5060360505503,per_100g,28.0,2.5999999046326,0.10000000149012,0.0,3.0999999046326,,113.0,72.73
2112,UK_5900643015568,per_100g,122.0,2.8,6.4,4.1,13.2,,40.0,61.82
2113,UK_5060360507835,per_100g,70.0,12.0,0.4,0.3,3.3,0.2,48.0,81.82
2114,UK_5060360509112,per_100g,90.4347826086957,3.47826086956522,2.8695652173913,1.65217391304348,11.304347826087,,51.304347826086904,69.09
2115,UK_5060360505466,per_100g,55.0,1.8,2.0,0.2,4.4,,0.0,74.55
2116,UK_5060360507651,per_100g,50.9090909090909,6.06060606060606,1.39393939393939,0.96969696969697,2.60606060606061,,78.7878787878788,78.18
2117,UK_59052227,per_100g,106.0,5.5,3.5,2.3,12.3,,0.0,69.09
2118,UK_5060360505480,per_100g,56.0,1.8,2.1,0.2,4.1,,0.0,74.55
2119,UK_5060360507712,per_100g,85.0,10.0,2.4,1.7,4.3,0.9,196.5,74.55
2120,UK_5060360503363,per_100g,371.0,3.9,2.8,2.0,11.8,,56.0,69.09
2121,UK_5060058337003,per_100g,376.0,20.0,31.0,14.0,1.9,,1101.0,29.09
2122,UK_5060360503509,per_100g,90.0,3.8,2.8,2.0,11.8,,56.0,69.09
2123,UK_5060360507149,per_100g,59.0,1.7,2.0,0.6,4.5,,0.0,74.55
2124,UK_5060360503387,per_100g,90.0,3.8,2.8,2.0,11.8,,60.0,69.09
2125,UK_5060360505138,per_100g,71.0,4.3,2.5,1.7,7.2,,80.0,72.73
2126,UK_5060360505015,per_100g,71.0,4.6,2.5,1.7,6.9,,80.0,72.73
2127,UK_5060360505114,per_100g,73.0,4.1999998092651,2.5999999046326,1.7000000476837,7.4000000953674,,80.0,72.73
2128,UK_5900643048405,per_100g,106.0,5.5,3.5,2.3,12.3,,31.47,69.09
2129,UK_5060360506364,per_100g,89.7,3.9,2.9,1.9,12.0,,56.0,69.09
2130,UK_3033491117084,per_100g,55.0,4.6,0.1,0.1,8.6,0.2,68.0,74.55
2131,UK_5060360500164,per_100g,101.6,5.0,3.0,2.1,13.2,0.5,40.0,69.09
2132,UK_5060360501598,per_100g,,,,,,,0.0,72.73
2133,UK_5060360501857,per_100g,49.0,4.9,0.1,0.1,6.2,,96.0,74.55
2134,UK_5060360503240,per_100g,51.0,4.7,0.1,0.1,7.2,,100.4,72.73
2135,UK_5060360503462,per_100g,89.0,3.9,2.9,2.0,11.2,,56.0,69.09
2136,UK_5060360505091,per_100g,70.0,4.3,2.4,1.7,7.0,,80.0,72.73
2137,UK_5060360506067,per_100g,72.0,4.3,2.5,1.7,7.3,,80.0,72.73
2138,UK_5060360506692,per_100g,53.0,9.3,0.5,0.1,3.1,,0.0,81.82
2139,UK_5941209009508,per_100g,130.0,2.6,12.0,7.8,2.8,0.0,40.0,60.0
2140,UK_5941209021548,per_100g,201.0,2.5,20.0,13.025,2.5,2.7,0.0,54.55
2141,UK_5900643047651,per_100g,60.0,2.9,0.9,0.6,10.0,0.24,44.0,70.91
2142,UK_5900643048528,per_100g,101.0,5.5,3.4,1.9,11.6,,0.0,70.91
2143,UK_5060360507323,per_100g,101.0,3.70000004768372,3.09999990463257,1.89999997615814,13.0,2.29999995231628,0.0,72.73
2144,UK_3033491377006,per_100g,113.28872,3.3,3.0,2.0,17.5,0.9,72.0,67.27
2145,UK_5060360507675,per_100g,51.0,7.6,0.2,0.1,4.8,0.0,80.0,78.18
2146,UK_3057640229138,per_100g,0.0,0.0,0.0,0.0,0.0,0.0,1.16,72.73
2147,UK_5060058331346,per_100g,89.0,3.3,3.3,2.3,11.0,,64.0,67.27
2148,UK_5060058333180,per_100g,,3.28,3.44,2.32,10.88,0.16,60.8,69.09
2149,UK_5060058335528,per_100g,49.0,4.8,0.1,0.1,6.6,,100.0,72.73
2150,UK_5060058332725,per_100g,100.0,3.3,3.3,2.2,12.2,0.3,32.0,67.27
2151,UK_5060058331988,per_100g,99.0,3.4,3.4,2.3,12.0,,44.0,67.27
2152,UK_5060058339359,per_100g,101.0,5.6,2.9,2.0,12.5,0.0,50.0,70.91
2153,UK_5060058339373,per_100g,96.6,7.5,2.4,1.5,10.0,0.5,40.64,72.73
2154,UK_5060058339397,per_100g,100.38240918,8.75,2.375,1.5,11.25,0.625,43.75,74.55
2155,UK_5060360500768,per_100g,82.2,7.9,0.2,0.1,11.5,0.2,40.0,74.55
2156,UK_5060360500508,per_100g,99.0,3.4,3.5,2.3,12.5,,56.0,67.27
2157,UK_5060360502571,per_100g,54.0,9.1,0.5,0.1,3.5,,4.0,81.82
2158,UK_3033491426179,per_100g,46.0,4.5,0.1,0.05,6.5,,72.0,74.55
2159,UK_5060360502984,per_100g,106.0,5.9,1.6,1.0,9.9,,44.0,72.73
2160,UK_5060360502113,per_100g,55.0,4.9,0.5,0.4,6.2,,72.0,76.36
2161,UK_5060360504087,per_100g,48.0,2.6,1.1,0.6,6.0,,36.0,72.73
2162,UK_5060360504100,per_100g,46.0,2.6,1.1,0.6,5.7,,36.0,72.73
2163,UK_5060360504605,per_100g,87.0,4.8,2.7,1.7,5.6,,44.0,72.73
2164,UK_5060360504209,per_100g,44.0,3.2,1.4,0.9,4.3,,40.0,74.55
2165,UK_5060360505039,per_100g,71.0,5.6,2.9,2.0,5.5,,100.0,72.73
2166,UK_5060360505152,per_100g,78.0,4.6999998092651,2.7999999523163,1.8999999761581,7.6999998092651,,87.99999952316399,72.73
2167,UK_5060360505053,per_100g,70.0,4.7,2.4,1.6,6.8,,84.0,72.73
2168,UK_20279264,per_100g,520.0,6.3,27.2,15.8,48.1,,124.0,23.64
2169,UK_5449000109613,per_100g,1.3,0.0,0.0,0.0,0.0,0.0,16.0,72.73
2170,UK_5000112684650,per_100g,1.2,0.0,0.0,,0.0,,12.8,72.73
2171,UK_5000112575071,per_100g,14.0,0.0,0.0,0.0,3.3,,4.0,72.73
2172,UK_5000112673999,per_100g,19.2,0.0,0.0,,4.4,,15.6,72.73
2173,UK_5449000116093,per_100g,1.0,0.0,0.0,0.0,0.0,,0.0,72.73
2174,UK_5449000132505,per_100g,9.0,0.0,0.0,0.0,2.0,,4.0,72.73
2175,UK_5000112629118,per_100g,14.0,0.0,0.0,0.0,3.3,,4.0,72.73
2176,UK_5049000286064,per_100g,33.2,,,,8.0,,0.0,70.91
2177,UK_41207109,per_100g,,,,,,,0.0,72.73
2178,UK_5000112658149,per_100g,14.0,8.3,0.0,0.0,3.3,0.0,0.0,81.82
2179,UK_5000112658156,per_100g,1.0,0.0,0.0,0.0,0.0,,0.0,72.73
2180,UK_5449000346469,per_100g,1.434034416826,0.0,0.0,0.0,0.0,,16.0,72.73
2181,UK_5449000346513,per_100g,1.0,0.0,0.0,0.0,0.0,,0.0,72.73
2182,UK_5449000042101,per_100g,19.0,0.0,0.0,0.0,4.4,,0.0,72.73
2183,UK_5449000011527,per_100g,19.0,0.0,0.0,,4.5,,8.0,72.73
2184,UK_40822938,per_100g,19.0,0.0,0.0,,4.4,,4.0,72.73
2185,UK_54491397,per_100g,3.0,0.0,0.0,0.0,0.4,,4.0,72.73
2186,UK_5449000004840,per_100g,19.0,0.0,0.0,0.0,4.5,0.0,8.0,72.73
2187,UK_5449000006004,per_100g,19.0,0.0,0.0,0.0,4.5,0.0,8.0,72.73
2188,UK_54493957,per_100g,19.0,0.0,0.0,0.0,4.4,0.0,0.0,72.73
2189,UK_5449000006011,per_100g,19.0,0.0,0.0,0.0,4.4,,8.0,72.73
2190,UK_5449000120984,per_100g,2.8,0.0,0.0,0.0,0.4,0.0,4.0,72.73
2191,UK_54492578,per_100g,19.0,0.0,0.0,,4.5,,0.0,72.73
2192,UK_5449000089359,per_100g,20.0,0.0,0.0,,4.84848484848485,,0.0,70.91
2193,UK_5449000335319,per_100g,1.2,0.0,0.0,,,,12.0,72.73
2194,UK_5449000042156,per_100g,19.2,0.0,0.0,,4.4,,0.0,72.73
2195,UK_42358367,per_100g,19.0,0.0,0.0,0.0,4.4,0.0,0.0,72.73
2196,UK_5000112673630,per_100g,3.0,0.0,0.0,,0.4,,8.0,72.73
2197,UK_5449000149015,per_100g,19.0909090909091,0.0,0.0,,4.54545454545455,,2.12121212121212,70.91
2198,UK_5000112684537,per_100g,19.0909090909091,0.0,0.0,,4.54545454545455,,0.0,70.91
2199,UK_27563571,per_100g,52.0,0.5,0.5,0.2,12.0,0.5,0.01,69.09
2200,UK_5449000090485,per_100g,3.0,0.0,0.0,0.0,0.3,0.0,12.0,72.73
2201,UK_21107443,per_100g,1.0,,,,0.0,,0.0,72.73
2202,UK_5449000284228,per_100g,63.0,0.0,0.0,0.0,15.0,,0.0,67.27
2203,UK_5000112673944,per_100g,20.0,0.0,0.0,0.0,4.6,,0.0,70.91
2204,UK_5000112677324,per_100g,1.43403,0.0,0.0,,0.1,,0.0,72.73
2205,UK_5449000341846,per_100g,2.0,0.0,0.0,0.0,0.2,,8.0,72.73
2206,UK_54492493,per_100g,19.2,0.0,0.0,0.0,4.4,,4.0,72.73
2207,UK_5000112662009,per_100g,19.0,0.0,0.0,0.0,4.5,,0.0,72.73
2208,UK_5000112661965,per_100g,19.0,0.0,0.0,0.0,4.4,,0.0,72.73
2209,UK_5449000009524,per_100g,2.0,0.0,0.0,0.0,0.0,,0.0,72.73
2210,UK_5449000295804,per_100g,1.0,0.0,0.0,0.0,0.1,,0.0,72.73
2211,UK_5000112661958,per_100g,19.0,2.0,0.0,0.0,4.4,,0.0,74.55
2212,UK_5000112662238,per_100g,20.0,0.0,0.0,,4.54545454545455,,0.0,70.91
2213,UK_5449000119056,per_100g,43.0,0.0,0.0,0.0,10.5,0.0,20.0,69.09
2214,UK_5000112628944,per_100g,20.0,0.0,0.0,0.0,4.8,,0.0,70.91
2215,UK_5000112546521,per_100g,20.0,0.0,0.0,0.0,4.8,,0.0,70.91
2216,UK_5449000138316,per_100g,4.0,0.05,0.0,0.0,0.4,,0.0,72.73
2217,UK_5000112546507,per_100g,19.0,0.0,0.0,0.0,4.5999999046326,,0.0,70.91
2218,UK_5449000218162,per_100g,32.0,0.0,0.0,0.0,7.7,,0.0,70.91
2219,UK_5449000045317,per_100g,19.0,0.0,0.0,0.0,4.6,,0.0,70.91
2220,UK_5449000307859,per_100g,1.0,0.0,0.0,0.0,0.1,0.0,12.0,72.73
2221,UK_5449000036766,per_100g,2.0,0.0,0.0,0.0,0.3,,0.0,72.73
2222,UK_5000112662672,per_100g,19.0,0.0,0.0,,4.5,,8.0,72.73
2223,UK_5449000330932,per_100g,3.2,0.0,0.0,0.0,0.4,0.0,8.0,72.73
2224,UK_5449000215789,per_100g,19.0,0.0,0.0,0.0,4.5,,0.0,72.73
2225,UK_5449000096968,per_100g,31.6,0.0,0.0,0.0,7.9,,8.0,70.91
2226,UK_5000112631593,per_100g,20.0,0.0,0.0,0.0,4.8,,0.0,70.91
2227,UK_5449000265197,per_100g,4.0,0.0,0.0,0.0,0.7,,0.0,72.73
2228,UK_5000112639605,per_100g,4.0,0.0,0.0,0.0,0.7,,0.0,72.73
2229,UK_4062400027908,per_100g,0.0,,,,,,0.0,72.73
2230,UK_5000112644869,per_100g,19.0,0.0,0.0,0.0,4.6,,0.0,70.91
2231,UK_5000112599718,per_100g,85.0,0.0,0.0,0.0,4.8,,0.0,70.91
2232,UK_5000112599466,per_100g,19.0,0.0,0.0,0.0,4.6,,0.0,70.91
2233,UK_5449000285737,per_100g,7.0,0.0,0.0,0.0,0.0,,0.0,72.73
2234,UK_5449000230553,per_100g,13.0,0.0,0.0,0.0,0.5,,0.0,72.73
2235,UK_5000112650037,per_100g,6.0,0.0,0.0,0.0,0.10000000149012,,0.0,72.73
2236,UK_5000112649918,per_100g,20.0,0.0,4.8000001907349,0.0,4.8000001907349,,0.0,70.91
2237,UK_5000112644876,per_100g,4.0,0.0,0.0,0.0,0.7,,0.0,72.73
2238,UK_5000112649901,per_100g,4.0,0.0,0.0,0.0,0.7,0.0,0.0,72.73
2239,UK_0048256215106,per_100g,20.0,0.0,0.0,0.0,4.0,0.0,0.0,72.73
2240,UK_36009053,per_100g,20.0,0.0,0.0,0.0,4.7,,0.0,70.91
2241,UK_5449000309433,per_100g,2.0,0.0,0.0,0.0,0.1,,0.0,72.73
2242,UK_5449000309426,per_100g,2.0,0.0,0.0,0.0,0.1,,40.0,72.73
2243,UK_5000112552119,per_100g,19.0,0.0,0.0,0.0,4.5,,0.0,72.73
2244,UK_5449000309563,per_100g,1.0,0.0,0.0,0.0,0.1,,0.0,72.73
2245,UK_5449000308122,per_100g,1.0,0.0,0.0,0.0,0.1,0.0,0.0,72.73
2246,UK_5000112552133,per_100g,20.0,0.0,0.0,0.0,4.8,0.0,0.0,70.91
2247,UK_5449000285799,per_100g,2.0,0.0,0.0,0.0,0.0,,0.0,72.73
2248,UK_5000112650723,per_100g,32.0,,,,7.69999980926514,,0.0,70.91
2249,UK_5449000308146,per_100g,1.0,0.0,0.0,0.0,0.1,,0.0,72.73
2250,UK_5449000156990,per_100g,19.0,0.0,0.0,0.0,4.4,0.0,0.0,72.73
2251,UK_5449000106889,per_100g,20.0,0.0,0.0,0.0,4.6,0.0,0.0,70.91
2252,UK_5000112519877,per_100g,2.0,0.0,0.0,0.0,0.5,0.0,12.0,72.73
2253,UK_5942321000213,per_100g,146.0,0.0,0.0,0.0,8.4,0.0,4.0,70.91
2254,UK_5449000029423,per_100g,19.0,0.0,0.0,0.0,4.4,,4.0,72.73
2255,UK_5000112661996,per_100g,19.0,0.0,0.0,0.0,4.5,0.0,0.0,72.73
2256,UK_5449000011312,per_100g,20.0,0.0,0.0,0.0,4.7,0.0,8.0,70.91
2257,UK_5000112631586,per_100g,19.0,0.0,0.0,0.0,4.6,,0.0,70.91
2258,UK_5000112649932,per_100g,19.0,0.0,0.0,0.0,4.6,,0.0,70.91
2259,UK_5000112658071,per_100g,19.0,0.0,0.0,0.0,4.5,,0.0,72.73
2260,UK_54012226,per_100g,2.0,0.0,0.0,0.0,0.0,,0.0,72.73
2261,UK_5449000330949,per_100g,2.8680688332,0.0,0.0,,0.4,,8.0,72.73
2262,UK_5000112642711,per_100g,2.0,,,,0.2,,300.0,67.27
2263,UK_5000112673739,per_100g,4.0,0.2,,,0.4,,52.0,72.73
2264,UK_5000112676143,per_100g,26.0,0.0,0.0,0.0,6.0,0.0,0.0,70.91
2265,UK_6954767493473,per_100g,20.0764818355641,0.0,0.0,,4.9,,13.0,70.91
2266,UK_5449000029249,per_100g,3.0,0.0,0.0,0.0,0.4,,4.0,72.73
2267,UK_5000112673968,per_100g,3.0,0.0,0.0,,0.4,,4.0,72.73
2268,UK_5000112673845,per_100g,19.0,0.0,0.0,0.0,4.4,,0.0,72.73
2269,UK_5000112673975,per_100g,19.1204588910134,0.0,0.0,,4.5,,0.0,72.73
2270,UK_5449000333766,per_100g,0.909090909090909,0.0,0.0,,0.0909090909090909,,0.0,72.73
2271,UK_5000112684520,per_100g,,,,,,,0.0,72.73
2272,UK_5000112684780,per_100g,19.1204588910134,0.0,0.0,0.0,4.4,,0.0,72.73
2273,UK_5449000343734,per_100g,2.0,0.0,0.0,0.0,0.2,,8.0,72.73
2274,UK_5000112687965,per_100g,19.2,0.0,0.0,,4.4,,8.0,72.73
2275,UK_5000112685404,per_100g,5.86650443247003,0.0,0.0,0.0,1.36363636363636,,2.42424242424242,72.73
2276,UK_5000112685411,per_100g,19.0,0.0,0.0,,4.5,,8.0,72.73
2277,UK_5449000348494,per_100g,16.9694072657744,0.0,0.0,0.0,3.9,,8.0,72.73
