product_id,barcode,brand,product_name,category,country,overall_health_score,nutrition_score,additive_score,ingredient_score,source_url
UK_5000159509831,5000159509831,Mars,Mars Bites,"Bonbons, Candy chocolate bars",United Kingdom,42.86,29.09,,75.0,https://world.openfoodfacts.org/product/5000159509831/mars-bites
UK_50159284,50159284,Mars,TOPIC®,Candy chocolate bars,United Kingdom,58.64,29.09,100.0,70.47,https://world.openfoodfacts.org/product/50159284/topic-mars
UK_5060360501154,5060360501154,Mars,Mars Mix,"Confectioneries, Yogurts",United Kingdom,56.64,50.91,,70.0,https://world.openfoodfacts.org/product/5060360501154/mars-mix
UK_5060402901232,5060402901232,Mars,Mars Milk,"Flavoured milks, Sweetened beverages",United Kingdom,78.85,69.09,100.0,71.54,https://world.openfoodfacts.org/product/5060402901232/mars-milk
UK_5900951257049,5900951257049,"Mars, Mars Chocolat",Mars - Chocolat au lait,Caramel chocolate bars,United Kingdom,60.46,30.91,100.0,75.0,https://world.openfoodfacts.org/product/5900951257049/mars
UK_5000159501460,5000159501460,Mars,m,,United Kingdom,79.56,72.73,97.5,69.74,https://world.openfoodfacts.org/product/5000159501460/m-mars
UK_5060402905803,5060402905803,Mars,Cookie,,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/5060402905803/cookie-mars
UK_5000159526937,5000159526937,"Galaxy, Mars",galaxy easter egg,"Chocolates, Easter eggs, Chocolate eggs",United Kingdom,80.97,72.73,100.0,73.04,https://world.openfoodfacts.org/product/5000159526937/galaxy-easter-egg
UK_4009900526388,4009900526388,"Mars, Wrigley, Wrigley's",Extra Minis Spearmint Chewing Gum,Sugar-free chewing gum,United Kingdom,79.0,72.73,94.23,71.82,https://world.openfoodfacts.org/product/4009900526388/extra-minis-spearmint-chewing-gum-wrigley
UK_5060402903854,5060402903854,Mars,Milky way chocolate milkshake,Flavoured milks,United Kingdom,69.36,69.09,,70.0,https://world.openfoodfacts.org/product/5060402903854/milky-way-chocolate-milkshake-mars
UK_5000159410410,5000159410410,"Mars, Snickers",Assortiment de barres au chocolat au lait,,United Kingdom,43.91,32.73,,70.0,https://world.openfoodfacts.org/product/5000159410410/assortiment-de-barres-au-chocolat-au-lait-mars
UK_5000159503914,5000159503914,Mars,Revels,,United Kingdom,47.7,7.27,100.0,70.33,https://world.openfoodfacts.org/product/5000159503914/revels-mars
UK_5000159531887,5000159531887,Mars,Mars fingers,,United Kingdom,40.09,27.27,,70.0,https://world.openfoodfacts.org/product/5000159531887/mars-fingers
UK_5060402903953,5060402903953,"Mars, Snickers",Snickers ice cream,Ice creams and sorbets,United Kingdom,56.64,50.91,,70.0,https://world.openfoodfacts.org/product/5060402903953/snickers-ice-cream
UK_5000159520195,5000159520195,Mars,Unknown Product,Bonbons,United Kingdom,79.75,72.73,97.73,70.32,https://world.openfoodfacts.org/product/5000159520195/mars
UK_5000159504645,5000159504645,Mars,Mars,,United Kingdom,41.36,29.09,,70.0,https://world.openfoodfacts.org/product/5000159504645/mars
UK_5000159530613,5000159530613,Mars,Glace,,United Kingdom,66.81,65.45,,70.0,https://world.openfoodfacts.org/product/5000159530613/glace-mars
UK_5056357903629,5056357903629,Mars,Mars Spread,,United Kingdom,38.81,25.45,,70.0,https://world.openfoodfacts.org/product/5056357903629/mars-spread
UK_5000159475082,5000159475082,Mars,MARS,,United Kingdom,42.64,30.91,,70.0,https://world.openfoodfacts.org/product/5000159475082/mars
UK_5060402909207,5060402909207,Mars,Mars Whey Protein Powder,Protein powders,United Kingdom,77.0,80.0,,70.0,https://world.openfoodfacts.org/product/5060402909207/mars-whey-protein-powder
UK_5000159531207,5000159531207,Mars,Mars candy bar,,United Kingdom,41.36,29.09,,70.0,https://world.openfoodfacts.org/product/5000159531207/mars-candy-bar
UK_5000159541473,5000159541473,Mars,Barre glacée Mars,"Frozen foods, nl:IJs/Diepvriesdesserten",United Kingdom,53.05,43.64,,75.0,https://world.openfoodfacts.org/product/5000159541473/ice-cream-mars
UK_4009900538602,4009900538602,Mars,skittles squishy cloudz,Candies,United Kingdom,67.95,47.27,100.0,71.56,https://world.openfoodfacts.org/product/4009900538602/skittles-squishy-cloudz-mars
UK_75315757,75315757,"Mars, WRIGLEYS",chewing gum,,United Kingdom,68.09,67.27,,70.0,https://world.openfoodfacts.org/product/75315757/chewing-gum-mars
UK_5000159537964,5000159537964,"Maltesers, Mars",Maltesers Buttons Orange,Milk chocolate candies,United Kingdom,55.83,23.64,100.0,70.03,https://world.openfoodfacts.org/product/5000159537964/maltesers-buttons-orange
UK_4009900522694,4009900522694,Mars,Skittles,Candies,United Kingdom,55.36,49.09,,70.0,https://world.openfoodfacts.org/product/4009900522694/skittles-mars
UK_5056357908686,5056357908686,Mars,Iced coffee,,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/5056357908686/iced-coffee-mars
UK_5056357907801,5056357907801,Mars,Mar icecream,,United Kingdom,52.81,45.45,,70.0,https://world.openfoodfacts.org/product/5056357907801/mar-icecream-mars
UK_5056357906842,5056357906842,Mars,Protein mars,,United Kingdom,57.91,52.73,,70.0,https://world.openfoodfacts.org/product/5056357906842/protein-mars
UK_5000159551618,5000159551618,Mars,Mars duo,Confectioneries,United Kingdom,43.91,32.73,,70.0,https://world.openfoodfacts.org/product/5000159551618/mars-duo
UK_5056357909409,5056357909409,Mars,Milk Drink,Flavoured milks,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5056357909409/milk-drink-mars
UK_6294001815266,6294001815266,Mars,Galaxy SMOOTH DARK,Dark chocolates,United Kingdom,62.29,36.36,100.0,70.53,https://world.openfoodfacts.org/product/6294001815266/galaxy-smooth-dark-mars
UK_5000159561204,5000159561204,Mars,Minis mars Twix,"Caramel chocolate bars, Chocolate confectionery with dairy filling",United Kingdom,42.86,29.09,,75.0,https://world.openfoodfacts.org/product/5000159561204/minis-twix-mars
UK_0040000402657,0040000402657,"Mars, Mars Chocolat",M&M'S Pretzel,Bonbons,United Kingdom,75.6,72.73,80.77,75.0,https://world.openfoodfacts.org/product/0040000402657/m-m-s-pretzel-mars
UK_5000159557658,5000159557658,"Mars, Twix",Twix,"Chocolate candies, Bars, Biscuit with a milk chocolate bar covering",United Kingdom,39.05,23.64,,75.0,https://world.openfoodfacts.org/product/5000159557658/twix-10-pack-mars
UK_1056337905579,1056337905579,Mars,Mars Fruit And Nut,,United Kingdom,55.36,49.09,,70.0,https://world.openfoodfacts.org/product/1056337905579/mars-fruit-and-nut
UK_0040000473671,0040000473671,"Mars, Mars Chocolat",M &M'S Mint - M &M'S à La Menthe Et Chocolat Noir,Bonbons,United Kingdom,63.03,52.73,72.22,75.0,https://world.openfoodfacts.org/product/0040000473671/m-m-s-mint-m-m-s-a-la-menthe-et-chocolat-noir-mars
UK_5000159529044,5000159529044,Mars,TWIX SALTED CARAMEL,,United Kingdom,40.09,27.27,,70.0,https://world.openfoodfacts.org/product/5000159529044/twix-salted-caramel-mars
UK_5056357910498,5056357910498,Mars,Iced coffee mocha latte,,United Kingdom,71.91,72.73,,70.0,https://world.openfoodfacts.org/product/5056357910498/iced-coffee-mocha-latte-mars
UK_6294001830887,6294001830887,Mars,Snickers minis bars,,United Kingdom,40.09,27.27,,70.0,https://world.openfoodfacts.org/product/6294001830887/snickers-minis-bars-mars
UK_0040000544517,0040000544517,Mars,M&m's mini's,,United Kingdom,43.91,32.73,,70.0,https://world.openfoodfacts.org/product/0040000544517/m-m-s-mini-s-mars
UK_5056357999639,5056357999639,Mars,Protein Cookie,Biscuits,United Kingdom,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/5056357999639/protein-cookie-mars
UK_5000159563574,5000159563574,Mars,Mars,"Chocolate candies, Bars",United Kingdom,60.45,56.36,,70.0,https://world.openfoodfacts.org/product/5000159563574/mars
UK_5020411121151,5020411121151,"Nutella, Ferrero",Nutella,Cocoa and hazelnuts spreads,United Kingdom,54.96,25.45,100.0,61.18,https://world.openfoodfacts.org/product/5020411121151/nutella-ferrero
UK_80177128,80177128,"Nutella, Ferrero",Nutella Hazelnut Spread With Cocoa,Cocoa and hazelnuts spreads,United Kingdom,59.76,30.91,100.0,71.5,https://world.openfoodfacts.org/product/80177128/nutella-hazelnut-spread-with-cocoa-ferrero
UK_5020411121281,5020411121281,Ferrero,Kinder Surprise,"Chocolate covered bars with milk and cereals, Milk chocolate bar, Milk chocolate molds",United Kingdom,55.24,21.82,100.0,71.64,https://world.openfoodfacts.org/product/5020411121281/kinder-surprise-ferrero
UK_8000500397459,8000500397459,Ferrero,Nutella,Cocoa and hazelnuts spreads,United Kingdom,55.58,25.45,100.0,64.25,https://world.openfoodfacts.org/product/8000500397459/nutella-ferrero
UK_8000500330067,8000500330067,"Tic Tac, Ferrero",tictac X-Fresh Strong Mint,Dragées,United Kingdom,77.19,67.27,100.0,67.77,https://world.openfoodfacts.org/product/8000500330067/tictac-x-fresh-strong-mint-ferrero
UK_5020411117413,5020411117413,Ferrero,Golden Easter,,United Kingdom,40.09,27.27,,70.0,https://world.openfoodfacts.org/product/5020411117413/golden-easter-ferrero
UK_8000500096017,8000500096017,Ferrero,kinder,,United Kingdom,55.54,21.82,100.0,73.16,https://world.openfoodfacts.org/product/8000500096017/kinder-ferrero
UK_80906438,80906438,Ferrero,Tic Tac Fruit Adventure,Confectioneries,United Kingdom,54.09,47.27,,70.0,https://world.openfoodfacts.org/product/80906438/tic-tac-fruit-adventure-ferrero
UK_2000000028573,2000000028573,"Kinder, Ferrero",Happy Hippo Cacao,"Confectioneries, Biscuits",United Kingdom,55.91,21.82,100.0,75.0,https://world.openfoodfacts.org/product/2000000028573/happy-hippo-cacao-kinder
UK_3017620401473,3017620401473,"Nutella, Ferrero",Pâte à tartiner aux noisettes et au cacao,Cocoa and hazelnuts spreads,United Kingdom,57.72,25.45,100.0,75.0,https://world.openfoodfacts.org/product/3017620401473/pate-a-tartiner-aux-noisettes-et-au-cacao-ferrero
UK_5020411117604,5020411117604,"Kinder, Ferrero",Mini Eggs,Milk chocolates,United Kingdom,36.27,21.82,,70.0,https://world.openfoodfacts.org/product/5020411117604/mini-eggs-kinder
UK_8000500144862,8000500144862,"Tic Tac, Ferrero",Bonbons tic tac goûts duo de fraises,Candies,United Kingdom,66.94,45.45,100.0,71.08,https://world.openfoodfacts.org/product/8000500144862/bonbons-tic-tac-gouts-duo-de-fraises-ferrero
UK_8000500167656,8000500167656,"Kinder, Ferrero",Kinder Country,Chocolate candies,United Kingdom,69.36,69.09,,70.0,https://world.openfoodfacts.org/product/8000500167656/kinder-chocolate-with-cereals
UK_8000500168554,8000500168554,"Ferrero, Grand ferrero rocher",Grand ferrero rocher moulage chocolat au lait avec eclats de noisettes 125 gr,Bonbons,United Kingdom,58.64,27.27,100.0,75.0,https://world.openfoodfacts.org/product/8000500168554/grand-ferrero-rocher
UK_8000500209806,8000500209806,"Kinder, Ferrero",Chocolate with cereals,"Chocolates, Candy chocolate bars",United Kingdom,54.49,23.64,100.0,63.35,https://world.openfoodfacts.org/product/8000500209806/chocolate-with-cereals-kinder
UK_80951216,80951216,Ferrero,Tic Tac Intense Mint,Candies,United Kingdom,67.62,47.27,100.0,69.94,https://world.openfoodfacts.org/product/80951216/tic-tac-intense-mint-ferrero
UK_42218678,42218678,"Kinder, Ferrero",kinder,,United Kingdom,80.47,72.73,100.0,70.54,https://world.openfoodfacts.org/product/42218678/kinder
UK_03677302,03677302,Ferrero,Nutella,,United Kingdom,26.09,7.27,,70.0,https://world.openfoodfacts.org/product/03677302/nutella-ferrero
UK_5060360506128,5060360506128,Danone,Activia Strawberry Yogurt,"Fruit bifidus yogurts, Strawberry yogurts",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5060360506128/activia-strawberry-yogurt-danone
UK_5060058330868,5060058330868,Danone,Actimel Immune Support,Yogurt drinks,United Kingdom,80.23,72.73,100.0,69.31,https://world.openfoodfacts.org/product/5060058330868/actimel-immune-support-danone
UK_5060360506166,5060360506166,Danone,Activia Rhubarb Yogurt,"Fruit bifidus yogurts, Rhubarb yogurts",United Kingdom,79.54,69.09,100.0,75.0,https://world.openfoodfacts.org/product/5060360506166/activia-rhubarb-yogurt-danone
UK_5060360508757,5060360508757,Danone,Fat Free Icelandic Style Strained Yoghurt,"Cow milk yogurts, Greek-style yogurts",United Kingdom,79.77,81.82,,75.0,https://world.openfoodfacts.org/product/5060360508757/fat-free-icelandic-style-strained-yoghurt-danone
UK_5411188082583,5411188082583,"alpro, Danone",Strawberry banana peach pear,"Fruit soy yogurts, Soy desserts",United Kingdom,83.18,76.36,100.0,75.0,https://world.openfoodfacts.org/product/5411188082583/strawberry-banana-peach-pear-danone
UK_5060360507873,5060360507873,Danone,Activia Gut Health,"Yogurts, Bifidus yogurts, Legit",United Kingdom,73.41,72.73,,75.0,https://world.openfoodfacts.org/product/5060360507873/activia-gut-health-danone
UK_5060360507590,5060360507590,"Danone, Danone GetPRO",GePPro 18g Chocolate Hazelnut Flavour Pudding,"Puddings, Yogurts, Chocolate desserts, Protein pudding",United Kingdom,85.16,81.82,100.0,71.27,https://world.openfoodfacts.org/product/5060360507590/geppro-18g-chocolate-hazelnut-flavour-pudding-danone
UK_5060058331735,5060058331735,Danone,Actimel Immune Support,"Yogurt drinks, Milk drinks fermented with L casei",United Kingdom,80.87,72.73,100.0,72.5,https://world.openfoodfacts.org/product/5060058331735/actimel-immune-support-danone
UK_5060360506180,5060360506180,Danone,Activia Cherry Fat Free Yogurt,"Fruit yogurts, Bifidus yogurts",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5060360506180/activia-cherry-fat-free-yogurt-danone
UK_5060360506203,5060360506203,Danone,Activia Peach Yogurt,Fruit bifidus yogurts,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/5060360506203/activia-peach-yogurt-danone
UK_5060360501758,5060360501758,Danone,Light & Free delicious Strawberry Greek Style Yoghurt,"Fruit yogurts, Greek-style yogurts",United Kingdom,82.28,74.55,100.0,75.0,https://world.openfoodfacts.org/product/5060360501758/light-free-delicious-strawberry-greek-style-yoghurt-danone
UK_5060360500362,5060360500362,Danone,Chilled Yogurts and Desserts,Fermented milk drinks,United Kingdom,79.84,70.91,100.0,71.93,https://world.openfoodfacts.org/product/5060360500362/chilled-yogurts-and-desserts-danone
UK_5060360506302,5060360506302,Danone,Activia Blueberry Fusion,Fruit yogurts,United Kingdom,78.63,67.27,100.0,75.0,https://world.openfoodfacts.org/product/5060360506302/activia-blueberry-fusion-danone
UK_5016769993724,5016769993724,"Danone, Actimel",Multifruit x 8,Yogurt drinks,United Kingdom,79.92,70.91,100.0,72.31,https://world.openfoodfacts.org/product/5016769993724/multifruit-x-8-danone
UK_5060360501819,5060360501819,Danone,Free Peach Passion Fruit 0% Fat & 0% Added Sugar Yogurt 4 x,"Low-fat yogurts, Pear yogurts",United Kingdom,82.47,74.55,100.0,75.96,https://world.openfoodfacts.org/product/5060360501819/light-and-free-yoghurt-danone
UK_5060058333166,5060058333166,Danone,Actimel 0%,"Yogurt drinks, Milk drinks fermented with L casei, fermented-milk-drinks-with-sugar",United Kingdom,82.28,74.55,100.0,75.0,https://world.openfoodfacts.org/product/5060058333166/actimel-yogurt-drink-danone
UK_5060058333128,5060058333128,Danone,Actimel Immune Support,Yogurt drinks,United Kingdom,82.28,74.55,100.0,75.0,https://world.openfoodfacts.org/product/5060058333128/actimel-immune-support-danone
UK_5410146407024,5410146407024,Danone,Actimel Strawberry,"Yogurt drinks, Strawberry yogurts, Sweetened beverages",United Kingdom,80.15,72.73,100.0,68.94,https://world.openfoodfacts.org/product/5410146407024/actimel-strawberry-danone
UK_5060360508771,5060360508771,Danone,Icelandic Style Strained Yoghurt,"Yogurts, Icelandic Style Yoghurt",United Kingdom,79.77,81.82,,75.0,https://world.openfoodfacts.org/product/5060360508771/icelandic-style-strained-yoghurt-danone
UK_5060360507736,5060360507736,"Danone, Danone GetPRO",GetPro Banana Yoghurt,Flavoured yogurt drinks,United Kingdom,85.19,81.82,100.0,71.41,https://world.openfoodfacts.org/product/5060360507736/getpro-banana-yoghurt-danone
UK_5060058332152,5060058332152,Danone,Actimel strawberry 0% added sugar 0% fat,"Artificially sweetened beverages, Strawberry yogurt drinks",United Kingdom,82.28,74.55,100.0,75.0,https://world.openfoodfacts.org/product/5060058332152/actimel-strawberry-0-added-sugar-0-fat-danone
UK_5060058334057,5060058334057,Danone,Actimel Blueberry,Yogurt drinks,United Kingdom,71.16,70.91,,71.74,https://world.openfoodfacts.org/product/5060058334057/actimel-blueberry-danone
UK_5060360507750,5060360507750,Danone,GetPRO,Yogurts,United Kingdom,86.64,81.82,100.0,78.66,https://world.openfoodfacts.org/product/5060360507750/getpro-danone
UK_5060360508573,5060360508573,"Danone, Danone GetPRO",GetPRO Blueberry Yoghurt,Fruit yogurts,United Kingdom,84.85,81.82,100.0,69.72,https://world.openfoodfacts.org/product/5060360508573/getpro-blueberry-yoghurt-danone
UK_5060360508672,5060360508672,Danone,Skyr 0% Fat,Plain skyrs,United Kingdom,79.77,81.82,,75.0,https://world.openfoodfacts.org/product/5060360508672/skyr-0-fat-danone
UK_5060360508719,5060360508719,Danone,"Skyr Icelandic Style Yogurt 0% Fat, Strawberry",Yogurts,United Kingdom,75.73,78.18,,70.0,https://world.openfoodfacts.org/product/5060360508719/skyr-icelandic-style-yogurt-0-fat-strawberry-danone
UK_5060360501772,5060360501772,Danone,Light & Free Greek Style Yogurt Raspberry Razzle,Fruit yogurts,United Kingdom,83.18,76.36,100.0,75.0,https://world.openfoodfacts.org/product/5060360501772/light-free-greek-style-yogurt-raspberry-razzle-danone
UK_3057640535468,3057640535468,"Danone, Volvic, Volvic Touch of Fruit",Volvic touch of fruit,"Artificially sweetened beverages, Drinking water",United Kingdom,81.94,72.73,100.0,77.89,https://world.openfoodfacts.org/product/3057640535468/touch-of-fruit-mango-passion-sugar-free-volvic
UK_3057640492983,3057640492983,"Danone, Volvic, Volvic Touch of Fruit",Watermelon water,Flavored waters,United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/3057640492983/touch-of-fruit-watermelon-water-sugar-free-volvic
UK_3057640569043,3057640569043,"Danone, Volvic",Touch of Peach & Raspberry Sugar Free,"Artificially sweetened beverages, Flavored waters",United Kingdom,81.37,72.73,100.0,75.0,https://world.openfoodfacts.org/product/3057640569043/touch-of-peach-raspberry-sugar-free-volvic
